class,topic,year,param,down_err,up_err,signif,signif01,signif001
Female,RELIGION,2018,0.06255494683673522,0.067910266645351,0.067910266645351,True,True,False
Poor,BUSINESS,2018,-0.071751571343876,0.03560147252456891,0.03560147252456891,True,True,True
Poor,POLITICS,2018,0.0028422341874619877,0.02318834771535059,0.02318834771535059,False,False,False
Poor,WORLDPOST,2018,0.08749849420548216,0.03608868337207365,0.036088683372073646,True,True,True
Poor,ENTERTAINMENT,2018,0.025752616903336713,0.04421740157640112,0.04421740157640111,False,False,False
Poor,HEALTHY LIVING,2018,-0.09507531290834002,0.056013742198063446,0.05601374219806343,True,True,True
Poor,CRIME,2018,0.012220462167144317,0.02331900343595004,0.02331900343595004,False,False,False
Poor,SPORTS,2018,-0.08171031311930735,0.05674750207208665,0.05674750207208665,True,True,True
Poor,TRAVEL,2018,-0.10684479004249947,0.1154574770447416,0.1154574770447416,True,True,False
Poor,GREEN,2018,-0.1298614029558909,0.07700764168244018,0.07700764168244018,True,True,True
Poor,TECH,2018,0.058929699028491024,0.06489739817320363,0.06489739817320364,True,True,False
Poor,ARTS,2018,-0.21551477950878467,0.17040018916309846,0.17040018916309846,True,True,True
Poor,MEDIA,2018,0.020036008456239894,0.06034658058610634,0.06034658058610635,False,False,False
Poor,STYLE,2018,-0.07656886423399668,0.2504161609122116,0.2504161609122116,False,False,False
Poor,WEIRD NEWS,2018,-0.029053578147890696,0.06887985873972395,0.06887985873972395,False,False,False
Poor,RELIGION,2018,0.1431236503711275,0.0711668110242893,0.07116681102428929,True,True,True
Rich,BUSINESS,2018,0.17938516972496468,0.03421814141076854,0.03421814141076854,True,True,True
Rich,POLITICS,2018,-0.029649902541409843,0.022421855644318544,0.02242185564431854,True,True,True
Rich,WORLDPOST,2018,-0.012003208544545285,0.03568738834523195,0.03568738834523195,False,False,False
Rich,ENTERTAINMENT,2018,0.05617028602845585,0.04322598136962422,0.04322598136962422,True,True,True
Rich,HEALTHY LIVING,2018,0.10455290281672246,0.054478531892292556,0.054478531892292556,True,True,True
Rich,CRIME,2018,-0.04766115770500586,0.022693662737514032,0.02269366273751403,True,True,True
Rich,SPORTS,2018,0.09439685236294536,0.055438312602280715,0.05543831260228073,True,True,True
Rich,TRAVEL,2018,0.11155214465972148,0.11255543380207889,0.11255543380207887,True,True,False
Rich,GREEN,2018,0.03173468869791656,0.07379658632713267,0.07379658632713265,False,False,False
Rich,TECH,2018,0.17055839584879198,0.06381922943917481,0.06381922943917481,True,True,True
Rich,ARTS,2018,0.07211197792776257,0.16679852461457836,0.16679852461457834,False,False,False
Rich,MEDIA,2018,-0.0980819630528334,0.05949601084619932,0.05949601084619932,True,True,True
Rich,STYLE,2018,0.3481671985587979,0.24197405267324007,0.24197405267324007,True,True,True
Rich,WEIRD NEWS,2018,0.019510794438259805,0.06663847473797105,0.06663847473797105,False,False,False
Rich,RELIGION,2018,-0.04563804884969933,0.0704368954064489,0.07043689540644889,True,False,False
Left,BUSINESS,2018,-0.04609664137579246,0.03386871559457359,0.03386871559457359,True,True,True
Left,POLITICS,2018,0.03463889777872986,0.022298969642241248,0.022298969642241248,True,True,True
Left,WORLDPOST,2018,-0.08425381507649969,0.03483043664046152,0.03483043664046152,True,True,True
Left,ENTERTAINMENT,2018,0.11310900187011715,0.042020619366106834,0.042020619366106834,True,True,True
Left,HEALTHY LIVING,2018,0.0676744354887195,0.05292951984364225,0.05292951984364225,True,True,True
Left,CRIME,2018,-0.0743604609352078,0.02250532117712778,0.02250532117712778,True,True,True
Left,SPORTS,2018,-0.014654767200235721,0.05460054608786132,0.05460054608786133,False,False,False
Left,TRAVEL,2018,0.019972961073274332,0.10915023185113987,0.10915023185113988,False,False,False
Left,GREEN,2018,-0.05843774742091669,0.07202710228389068,0.07202710228389068,True,True,False
Left,TECH,2018,-0.06949574886708225,0.062322239965175316,0.06232223996517532,True,True,True
Left,ARTS,2018,0.170904773792922,0.1569985308765395,0.1569985308765395,True,True,True
Left,MEDIA,2018,0.07205956976414075,0.057834548769729995,0.05783454876973,True,True,True
Left,STYLE,2018,-0.10390068244509586,0.237482227613376,0.237482227613376,False,False,False
Left,WEIRD NEWS,2018,-0.05466593190477776,0.06512331297557253,0.06512331297557253,True,True,False
Left,RELIGION,2018,-0.02831390652252187,0.0682950948843298,0.0682950948843298,False,False,False
Right,BUSINESS,2018,-0.03503878324274402,0.033431580789028525,0.033431580789028525,True,True,True
Right,POLITICS,2018,0.08171976458850519,0.021890841125654176,0.021890841125654176,True,True,True
Right,WORLDPOST,2018,0.01614547043165339,0.03412238868382182,0.03412238868382182,False,False,False
Right,ENTERTAINMENT,2018,-0.13040604279577794,0.041995446618874444,0.04199544661887443,True,True,True
Right,HEALTHY LIVING,2018,-0.16062541427843305,0.05324516806262902,0.05324516806262902,True,True,True
Right,CRIME,2018,0.02299831801342025,0.022154434826372683,0.022154434826372683,True,True,True
Right,SPORTS,2018,-0.06261242897196019,0.05378484831211337,0.05378484831211338,True,True,True
Right,TRAVEL,2018,-0.2020867690092316,0.10848802579295416,0.10848802579295415,True,True,True
Right,GREEN,2018,-0.13981005236439653,0.07242537655248693,0.07242537655248694,True,True,True
Right,TECH,2018,-0.07294742064864997,0.06095677608372661,0.06095677608372663,True,True,True
Right,ARTS,2018,0.11141246246437464,0.15671636459119512,0.1567163645911951,True,False,False
Right,MEDIA,2018,0.06093391501898611,0.05668987856252858,0.05668987856252858,True,True,True
Right,STYLE,2018,-0.2909308118750546,0.2309974610715117,0.2309974610715117,True,True,True
Right,WEIRD NEWS,2018,-0.16001908545155902,0.06547440704232182,0.06547440704232182,True,True,True
Right,RELIGION,2018,-0.06401863312066247,0.0675111797610865,0.0675111797610865,True,True,False
Young,BUSINESS,2019,-0.08901014835411825,0.052324810763927004,0.05232481076392701,True,True,True
Young,POLITICS,2019,-0.04271761435650845,0.031206824638283087,0.031206824638283087,True,True,True
Young,WORLDPOST,2019,0.04410549264011773,0.04275528187309801,0.04275528187309802,True,True,True
Young,ENTERTAINMENT,2019,0.13488955633933403,0.057851393636716056,0.05785139363671604,True,True,True
Young,HEALTHY LIVING,2019,0.007452924961455891,0.06398353135054309,0.06398353135054309,False,False,False
Young,CRIME,2019,-0.007336916041222779,0.030080834095848455,0.030080834095848462,False,False,False
Young,SPORTS,2019,0.019451899802608977,0.0705723770856115,0.0705723770856115,False,False,False
Young,TRAVEL,2019,-0.19333676827357377,0.12155800782310905,0.12155800782310905,True,True,True
Young,GREEN,2019,-0.16061753154880176,0.08152813337611434,0.08152813337611434,True,True,True
Young,TECH,2019,0.14412757606256912,0.10680717193189837,0.10680717193189834,True,True,True
Young,ARTS,2019,-0.11883133319960368,0.2940155347210025,0.29401553472100256,False,False,False
Young,MEDIA,2019,0.03597597781202148,0.08774781045937277,0.08774781045937277,False,False,False
Young,STYLE,2019,-0.17549571239057551,0.30513368524904694,0.30513368524904694,False,False,False
Young,WEIRD NEWS,2019,0.008008676297530012,0.07713581906362811,0.07713581906362811,False,False,False
Young,RELIGION,2019,0.09277493790885985,0.08080975733427202,0.08080975733427201,True,True,True
Old,BUSINESS,2019,0.09619042987033943,0.04825199762524182,0.04825199762524182,True,True,True
Old,POLITICS,2019,0.0208567772002326,0.028531397811740248,0.028531397811740244,True,False,False
Old,WORLDPOST,2019,-0.027408892923400707,0.04032923769150468,0.04032923769150468,True,False,False
Old,ENTERTAINMENT,2019,-0.16943148283258347,0.0546723199555636,0.054672319955563584,True,True,True
Old,HEALTHY LIVING,2019,0.03216600971259514,0.060315026943195085,0.06031502694319508,False,False,False
Old,CRIME,2019,-0.003911782613340252,0.027439037466044845,0.027439037466044845,False,False,False
Old,SPORTS,2019,-0.048723802392762264,0.06613525921977859,0.06613525921977859,True,False,False
Old,TRAVEL,2019,0.0755606646546978,0.11457777284683009,0.11457777284683007,True,False,False
Old,GREEN,2019,0.09622340999779552,0.07628586360181103,0.07628586360181103,True,True,True
Old,TECH,2019,-0.004679112338615157,0.10211786342582789,0.10211786342582789,False,False,False
Old,ARTS,2019,-0.13678733109469335,0.27582180879145746,0.2758218087914574,False,False,False
Old,MEDIA,2019,-0.04413902184606619,0.08416402497905875,0.08416402497905875,False,False,False
Old,STYLE,2019,0.10704613232944529,0.2870427171697839,0.2870427171697839,False,False,False
Old,WEIRD NEWS,2019,-0.030042892092539207,0.07196339543265276,0.07196339543265277,False,False,False
Old,RELIGION,2019,-0.004583096090064043,0.07773698294141956,0.07773698294141956,False,False,False
Male,BUSINESS,2019,0.15529567636206756,0.04719789116110505,0.04719789116110504,True,True,True
Male,POLITICS,2019,0.03736060837428106,0.02881716438910605,0.028817164389106052,True,True,True
Male,WORLDPOST,2019,0.0008901610885750043,0.03982728710656084,0.03982728710656084,False,False,False
Male,ENTERTAINMENT,2019,-0.14127254926031488,0.05390748784145474,0.05390748784145474,True,True,True
Male,HEALTHY LIVING,2019,-0.004812036136794367,0.05929626126679866,0.05929626126679866,False,False,False
Male,CRIME,2019,-0.018342633929668638,0.02798612731511435,0.02798612731511435,True,False,False
Male,SPORTS,2019,-0.048721468919183095,0.06475677188606388,0.06475677188606388,True,False,False
Male,TRAVEL,2019,-0.010161286579873004,0.10945526255453249,0.10945526255453249,False,False,False
Male,GREEN,2019,-0.03969798319192375,0.07443300022220847,0.07443300022220847,False,False,False
Male,TECH,2019,0.11759717946356156,0.0975268621505194,0.09752686215051938,True,True,True
Male,ARTS,2019,-0.1336758190323662,0.27883227250667175,0.27883227250667175,False,False,False
Male,MEDIA,2019,0.008626232909934186,0.08073805536296627,0.08073805536296627,False,False,False
Male,STYLE,2019,-0.17877554011065297,0.28511256620406167,0.2851125662040617,True,False,False
Male,WEIRD NEWS,2019,-0.06989762296527872,0.07119966155697273,0.07119966155697272,True,True,False
Male,RELIGION,2019,-0.16403704634234303,0.07741984501604043,0.07741984501604043,True,True,True
Female,BUSINESS,2019,-0.08514770014978085,0.04696224557571951,0.04696224557571951,True,True,True
Female,POLITICS,2019,-0.034199582634213306,0.028225075529351072,0.02822507552935107,True,True,True
Female,WORLDPOST,2019,-0.07441327857748972,0.039352011027367934,0.03935201102736794,True,True,True
Female,ENTERTAINMENT,2019,0.06913508700978306,0.05189699102519569,0.051896991025195696,True,True,True
Female,HEALTHY LIVING,2019,0.1262360226688222,0.05732165463555136,0.05732165463555136,True,True,True
Female,CRIME,2019,0.028590403023004092,0.027182049548130232,0.02718204954813023,True,True,True
Female,SPORTS,2019,-0.07465983353207006,0.06410506672433969,0.06410506672433969,True,True,True
Female,TRAVEL,2019,-0.04480105674799677,0.10847097546950903,0.10847097546950903,False,False,False
Female,GREEN,2019,0.06240102114109952,0.07279326607835812,0.07279326607835812,True,True,False
Female,TECH,2019,-0.1918396212683239,0.09875935291593677,0.09875935291593678,True,True,True
Female,ARTS,2019,0.09295042855557388,0.2767070731648554,0.2767070731648554,False,False,False
Female,MEDIA,2019,-0.1637241650604575,0.08047279366845916,0.08047279366845916,True,True,True
Female,STYLE,2019,0.2080072702905274,0.26557054599425955,0.26557054599425955,True,True,False
Female,WEIRD NEWS,2019,0.1112052228191711,0.069313641593297,0.06931364159329702,True,True,True
Female,RELIGION,2019,-0.04516750266715199,0.07428464713817706,0.07428464713817708,True,False,False
Poor,BUSINESS,2019,-0.11886905489377973,0.0502935647498572,0.05029356474985719,True,True,True
Poor,POLITICS,2019,0.008691683277329117,0.030011223348730867,0.030011223348730867,False,False,False
Poor,WORLDPOST,2019,0.13069903760808396,0.0410919352974731,0.0410919352974731,True,True,True
Poor,ENTERTAINMENT,2019,-0.052812793681038174,0.0557828181271473,0.0557828181271473,True,True,False
Poor,HEALTHY LIVING,2019,-0.09663496676604726,0.06155636715947772,0.061556367159477716,True,True,True
Poor,CRIME,2019,0.01819211753534989,0.028890869500447863,0.028890869500447863,True,False,False
Poor,SPORTS,2019,-0.16193947792984784,0.06829835312674495,0.06829835312674497,True,True,True
Poor,TRAVEL,2019,-0.15235283184343557,0.11697712303267216,0.11697712303267217,True,True,True
Poor,GREEN,2019,-0.013534902158276333,0.0778810534374165,0.0778810534374165,False,False,False
Poor,TECH,2019,-0.03265692017513069,0.10389064702008435,0.10389064702008438,False,False,False
Poor,ARTS,2019,-0.15178746872131313,0.282857612776819,0.2828576127768189,False,False,False
Poor,MEDIA,2019,-0.04050602592140573,0.08493408901146501,0.08493408901146501,False,False,False
Poor,STYLE,2019,-0.08754045557803902,0.29062862819932195,0.29062862819932195,False,False,False
Poor,WEIRD NEWS,2019,-0.05013736954203382,0.07367016421913523,0.07367016421913523,True,False,False
Poor,RELIGION,2019,0.11943155798119555,0.07813951865391107,0.07813951865391107,True,True,True
Rich,BUSINESS,2019,0.20184043558245554,0.048116107500326716,0.048116107500326716,True,True,True
Rich,POLITICS,2019,-0.0473548024167183,0.02891128486377166,0.028911284863771664,True,True,True
Rich,WORLDPOST,2019,-0.08967303854348066,0.040799857063318706,0.04079985706331871,True,True,True
Rich,ENTERTAINMENT,2019,0.1701682640942076,0.054348681397973886,0.054348681397973886,True,True,True
Rich,HEALTHY LIVING,2019,0.06599392600158434,0.06031167655144132,0.060311676551441304,True,True,True
Rich,CRIME,2019,-0.0517230589374841,0.0278551789079945,0.027855178907994497,True,True,True
Rich,SPORTS,2019,0.1166562344267213,0.06567849749581002,0.06567849749581,True,True,True
Rich,TRAVEL,2019,0.40223760359235633,0.11247631373800676,0.11247631373800676,True,True,True
Rich,GREEN,2019,0.006236770586016515,0.07649078287389481,0.07649078287389481,False,False,False
Rich,TECH,2019,0.1958387845001212,0.10080290375803735,0.10080290375803735,True,True,True
Rich,ARTS,2019,0.23717598043606275,0.27840763298510873,0.2784076329851088,True,True,False
Rich,MEDIA,2019,0.10119849894526574,0.08384114988654076,0.08384114988654078,True,True,True
Rich,STYLE,2019,0.06569794784557662,0.2836822128887641,0.28368221288876416,False,False,False
Rich,WEIRD NEWS,2019,0.01669797187415907,0.0728793215329867,0.0728793215329867,False,False,False
Rich,RELIGION,2019,-0.05185417781605944,0.07847648540104404,0.07847648540104406,True,False,False
Left,BUSINESS,2019,-0.10308046788778684,0.047947752503027144,0.04794775250302713,True,True,True
Left,POLITICS,2019,-0.0008912677294034786,0.02893372547961489,0.02893372547961489,False,False,False
Left,WORLDPOST,2019,-0.08453099261565403,0.04014955917582255,0.04014955917582255,True,True,True
Left,ENTERTAINMENT,2019,0.15502618651412103,0.05318207011999229,0.05318207011999229,True,True,True
Left,HEALTHY LIVING,2019,0.05228066004194294,0.058700750741652534,0.05870075074165253,True,True,False
Left,CRIME,2019,0.0017595902401609676,0.02794087929461076,0.02794087929461076,False,False,False
Left,SPORTS,2019,0.1039027197014946,0.06464879229270022,0.06464879229270022,True,True,True
Left,TRAVEL,2019,-0.04179285750410079,0.11015278211612974,0.11015278211612974,False,False,False
Left,GREEN,2019,0.04101554457585134,0.07356768090721576,0.07356768090721576,False,False,False
Left,TECH,2019,-0.15366355302407217,0.10007953401146866,0.10007953401146864,True,True,True
Left,ARTS,2019,0.23605345833280877,0.2673729818117533,0.2673729818117533,True,True,False
Left,MEDIA,2019,0.1033570678069305,0.08104863071073999,0.08104863071073999,True,True,True
Left,STYLE,2019,0.1012621616523221,0.27187774163239253,0.27187774163239253,False,False,False
Left,WEIRD NEWS,2019,0.08277717830144737,0.0690687908857029,0.06906879088570289,True,True,True
Left,RELIGION,2019,0.17754876853080157,0.07515043720539293,0.07515043720539291,True,True,True
Right,BUSINESS,2019,-0.16467156251526482,0.04796646017926798,0.04796646017926798,True,True,True
Right,POLITICS,2019,0.06410360622265286,0.028403488908535945,0.028403488908535945,True,True,True
Right,WORLDPOST,2019,0.05862915800987184,0.03951388222803605,0.03951388222803605,True,True,True
Right,ENTERTAINMENT,2019,-0.19999950419137766,0.05369114143264589,0.05369114143264586,True,True,True
Right,HEALTHY LIVING,2019,-0.20000524152147633,0.05964427440944711,0.05964427440944714,True,True,True
Right,CRIME,2019,0.03951223358503456,0.02752396851554066,0.02752396851554067,True,True,True
Right,SPORTS,2019,0.026397282850527157,0.06499233323844048,0.06499233323844048,False,False,False
Right,TRAVEL,2019,-0.1843065702699654,0.11023336641201592,0.1102333664120159,True,True,True
Right,GREEN,2019,-0.13411106007349405,0.07463889886550046,0.07463889886550046,True,True,True
Right,TECH,2019,-0.19344797443165365,0.09965623367108875,0.09965623367108876,True,True,True
Right,ARTS,2019,-0.12684205570175822,0.2742176375136822,0.2742176375136822,False,False,False
Right,MEDIA,2019,0.02011242048968104,0.08027376904569745,0.08027376904569745,False,False,False
Right,STYLE,2019,-0.14915911248522895,0.2816807355250493,0.2816807355250493,False,False,False
Right,WEIRD NEWS,2019,-0.14123298582946583,0.07151580595101006,0.07151580595101008,True,True,True
Right,RELIGION,2019,-0.12364038764491872,0.07675175554109046,0.07675175554109047,True,True,True
Young,BUSINESS,2020,-0.029571821167595484,0.041091888035182496,0.04109188803518249,True,False,False
Young,POLITICS,2020,0.05169437658105034,0.02473159237589551,0.024731592375895513,True,True,True
Young,WORLDPOST,2020,-0.0030358766537515462,0.04384752861880982,0.04384752861880982,False,False,False
Young,ENTERTAINMENT,2020,0.05767125117293204,0.05500567767007333,0.055005677670073326,True,True,True
Young,HEALTHY LIVING,2020,-0.07641329451973106,0.04762402792391757,0.04762402792391756,True,True,True
Young,CRIME,2020,-0.01576601997427649,0.02790069198585615,0.027900691985856152,False,False,False
Young,SPORTS,2020,-0.023310621149781118,0.06507105895153852,0.06507105895153852,False,False,False
Young,TRAVEL,2020,-0.09104421965121211,0.12525661444758523,0.12525661444758526,True,False,False
Young,GREEN,2020,-0.09137887814651065,0.06948822884658008,0.06948822884658008,True,True,True
Young,TECH,2020,-0.04913469191426824,0.12231592566318066,0.12231592566318064,False,False,False
Young,ARTS,2020,0.10495882955680821,0.2647878882247826,0.2647878882247826,False,False,False
Young,MEDIA,2020,-0.08874491972229936,0.07686133752026214,0.07686133752026213,True,True,True
Young,STYLE,2020,0.4203175933337298,0.20188155986464185,0.2018815598646419,True,True,True
Young,WEIRD NEWS,2020,-0.006372898573993796,0.08542421805565481,0.08542421805565481,False,False,False
Young,RELIGION,2020,-0.09497310759105075,0.08920143023829709,0.08920143023829707,True,True,True
Old,BUSINESS,2020,0.00032586610880095795,0.03742025979911871,0.03742025979911871,False,False,False
Old,POLITICS,2020,0.05951625718170483,0.022056715044570276,0.022056715044570276,True,True,True
Old,WORLDPOST,2020,0.01103156991750834,0.04051244692410309,0.04051244692410309,False,False,False
Old,ENTERTAINMENT,2020,-0.1345228713524213,0.05143061304450697,0.05143061304450697,True,True,True
Old,HEALTHY LIVING,2020,0.0607305531615345,0.043065473455284484,0.043065473455284484,True,True,True
Old,CRIME,2020,-0.045024053198012205,0.025178551793143898,0.025178551793143905,True,True,True
Old,SPORTS,2020,-0.1659322070009809,0.06021093473851857,0.06021093473851857,True,True,True
Old,TRAVEL,2020,-0.048266819132407435,0.1161985868296953,0.11619858682969532,False,False,False
Old,GREEN,2020,0.06815317172822251,0.06417195414471111,0.0641719541447111,True,True,True
Old,TECH,2020,0.16235976678195976,0.11104918950064666,0.11104918950064666,True,True,True
Old,ARTS,2020,0.20866166699922736,0.24227503830472855,0.24227503830472855,True,True,False
Old,MEDIA,2020,-0.20446138943320286,0.07107077781794757,0.07107077781794757,True,True,True
Old,STYLE,2020,-0.04643946934388936,0.19713389621218141,0.19713389621218147,False,False,False
Old,WEIRD NEWS,2020,-0.14818643788154304,0.07818947852933827,0.07818947852933827,True,True,True
Old,RELIGION,2020,-0.015579208770949402,0.08263492568033705,0.08263492568033705,False,False,False
Male,BUSINESS,2020,0.05820900957750342,0.03775376679886346,0.03775376679886346,True,True,True
Male,POLITICS,2020,0.0071505519158002314,0.022707363479296614,0.022707363479296614,False,False,False
Male,WORLDPOST,2020,-0.016919804534557978,0.040563229580443096,0.040563229580443096,False,False,False
Male,ENTERTAINMENT,2020,-0.09300462194830748,0.05167227071852086,0.05167227071852087,True,True,True
Male,HEALTHY LIVING,2020,-0.04220624780534868,0.043833481648582,0.043833481648581994,True,True,False
Male,CRIME,2020,-0.025391640510630798,0.02578961755790937,0.025789617557909372,True,True,False
Male,SPORTS,2020,-0.03969856183987283,0.06050245433960805,0.06050245433960805,True,False,False
Male,TRAVEL,2020,0.04426711624049988,0.11421393423963952,0.1142139342396395,False,False,False
Male,GREEN,2020,-0.06669936642614448,0.0641213995136808,0.0641213995136808,True,True,True
Male,TECH,2020,0.19461140938539237,0.11046119121019697,0.11046119121019696,True,True,True
Male,ARTS,2020,-0.05525320546996035,0.24825577319610567,0.24825577319610567,False,False,False
Male,MEDIA,2020,-0.0018162183223572068,0.07168820442870735,0.07168820442870735,False,False,False
Male,STYLE,2020,-0.05851413653902089,0.19184457071784977,0.19184457071784977,False,False,False
Male,WEIRD NEWS,2020,-0.015814252717249233,0.07883099081874598,0.07883099081874598,False,False,False
Male,RELIGION,2020,-0.1764702441964921,0.08342810757336816,0.08342810757336816,True,True,True
Female,BUSINESS,2020,-0.05560201625610307,0.03765282869712605,0.03765282869712605,True,True,True
Female,POLITICS,2020,-0.04114190760625483,0.022494850490832066,0.022494850490832063,True,True,True
Female,WORLDPOST,2020,-0.050031172077689506,0.04066784695545114,0.04066784695545115,True,True,True
Female,ENTERTAINMENT,2020,-0.028448673708837573,0.05102135484347276,0.05102135484347276,False,False,False
Female,HEALTHY LIVING,2020,0.2225758054032941,0.04271344998091156,0.04271344998091156,True,True,True
Female,CRIME,2020,-0.01902416103433412,0.02553305259081567,0.025533052590815675,True,False,False
Female,SPORTS,2020,-0.06284625427277743,0.06021893433202502,0.06021893433202501,True,True,True
Female,TRAVEL,2020,-0.05796436525050689,0.11454184535438802,0.11454184535438801,False,False,False
Female,GREEN,2020,0.12286580713306838,0.06335815280098007,0.06335815280098006,True,True,True
Female,TECH,2020,-0.2495743490387998,0.11254797968849609,0.11254797968849606,True,True,True
Female,ARTS,2020,-0.17295644030679555,0.24131976689729925,0.24131976689729925,True,False,False
Female,MEDIA,2020,-0.10229667857726528,0.0716889981604552,0.0716889981604552,True,True,True
Female,STYLE,2020,0.043027181394206575,0.19253840920935048,0.19253840920935048,False,False,False
Female,WEIRD NEWS,2020,0.08061657559969658,0.07828633296977862,0.07828633296977862,True,True,True
Female,RELIGION,2020,-0.09791142615437497,0.08170799918728282,0.08170799918728282,True,True,True
Poor,BUSINESS,2020,-0.1186746461142694,0.03981808436669526,0.03981808436669526,True,True,True
Poor,POLITICS,2020,-0.04042084150494472,0.024040451496520503,0.02404045149652051,True,True,True
Poor,WORLDPOST,2020,0.04517452116260326,0.042313464345754,0.042313464345754004,True,True,True
Poor,ENTERTAINMENT,2020,0.010501942157816427,0.053181710087662315,0.053181710087662315,False,False,False
Poor,HEALTHY LIVING,2020,-0.13626578544898432,0.045822376145059796,0.045822376145059796,True,True,True
Poor,CRIME,2020,0.050718054256320165,0.026912391170416505,0.0269123911704165,True,True,True
Poor,SPORTS,2020,-0.03920033214530609,0.06293908047544709,0.06293908047544709,True,False,False
Poor,TRAVEL,2020,-0.13928610565972005,0.1222677713829935,0.12226777138299348,True,True,True
Poor,GREEN,2020,-0.06501171218890082,0.06671763934243945,0.06671763934243945,True,True,False
Poor,TECH,2020,-0.0805034660373043,0.11600123099363552,0.11600123099363553,True,False,False
Poor,ARTS,2020,-0.07200297426881261,0.2535316365349133,0.2535316365349133,False,False,False
Poor,MEDIA,2020,0.12189963429048127,0.07366872820763283,0.07366872820763283,True,True,True
Poor,STYLE,2020,-0.2387331856003016,0.20629764335942313,0.20629764335942313,True,True,True
Poor,WEIRD NEWS,2020,-0.15234328903097588,0.08242004881265252,0.08242004881265254,True,True,True
Poor,RELIGION,2020,0.14745030062621728,0.08493923658119112,0.08493923658119112,True,True,True
Rich,BUSINESS,2020,0.13706314294607355,0.037459317601266,0.037459317601266,True,True,True
Rich,POLITICS,2020,-0.017005905257546285,0.022291094862663473,0.02229109486266347,True,False,False
Rich,WORLDPOST,2020,-0.09165585108107036,0.04093517416030962,0.040935174160309624,True,True,True
Rich,ENTERTAINMENT,2020,0.11448111715093871,0.05153158500375106,0.05153158500375106,True,True,True
Rich,HEALTHY LIVING,2020,0.08517424688515965,0.04285235996640757,0.04285235996640757,True,True,True
Rich,CRIME,2020,-0.02776638689909706,0.025446225952077604,0.025446225952077607,True,True,True
Rich,SPORTS,2020,0.17833996207595196,0.059995209542842126,0.059995209542842126,True,True,True
Rich,TRAVEL,2020,0.2512905893892799,0.11612636805593607,0.11612636805593607,True,True,True
Rich,GREEN,2020,-0.01926172308687024,0.06399931423607787,0.06399931423607787,False,False,False
Rich,TECH,2020,-0.0336193078058113,0.11280543312291436,0.11280543312291436,False,False,False
Rich,ARTS,2020,-0.12292708619407157,0.2427750802593528,0.24277508025935277,False,False,False
Rich,MEDIA,2020,0.11186460388856685,0.07121630765692288,0.07121630765692287,True,True,True
Rich,STYLE,2020,0.046472637537776765,0.19640322881924616,0.1964032288192462,False,False,False
Rich,WEIRD NEWS,2020,0.14792886172116204,0.07783768876652108,0.07783768876652108,True,True,True
Rich,RELIGION,2020,0.030672438578154784,0.0828477820083623,0.0828477820083623,False,False,False
Left,BUSINESS,2020,-0.029480121219283558,0.03770906379630137,0.03770906379630138,True,False,False
Left,POLITICS,2020,-0.014227045286392124,0.02267480317776434,0.02267480317776434,True,False,False
Left,WORLDPOST,2020,-0.04709026390206322,0.04101161222324304,0.041011612223243045,True,True,True
Left,ENTERTAINMENT,2020,0.11484683788828119,0.05090381655001576,0.05090381655001576,True,True,True
Left,HEALTHY LIVING,2020,-0.11535065009715605,0.04355665990571746,0.04355665990571744,True,True,True
Left,CRIME,2020,0.00850851088330852,0.025714412957494888,0.025714412957494888,False,False,False
Left,SPORTS,2020,0.07768702268607586,0.05963543173687564,0.05963543173687563,True,True,True
Left,TRAVEL,2020,0.10478783411087983,0.11458440292655465,0.11458440292655464,True,True,False
Left,GREEN,2020,-0.014249980363308724,0.0638689681661006,0.0638689681661006,False,False,False
Left,TECH,2020,-0.06484200769588762,0.11288133143166469,0.11288133143166469,False,False,False
Left,ARTS,2020,0.12943377957120797,0.24016315839961813,0.24016315839961813,False,False,False
Left,MEDIA,2020,0.08181802770229712,0.07112006269264694,0.07112006269264692,True,True,True
Left,STYLE,2020,-0.13866788980201195,0.1982743180482328,0.19827431804823284,True,False,False
Left,WEIRD NEWS,2020,0.13470684510213343,0.07772420655625137,0.07772420655625137,True,True,True
Left,RELIGION,2020,0.09254708481580609,0.08180186379185003,0.08180186379185003,True,True,True
Right,BUSINESS,2020,-0.07199294113159978,0.03797254525630274,0.03797254525630274,True,True,True
Right,POLITICS,2020,-0.03954648109739056,0.022669917719882166,0.022669917719882162,True,True,True
Right,WORLDPOST,2020,0.057111491990157824,0.04041124005988241,0.04041124005988241,True,True,True
Right,ENTERTAINMENT,2020,-0.11558732221482264,0.05200108259800597,0.05200108259800597,True,True,True
Right,HEALTHY LIVING,2020,-0.14607065298319988,0.04386715818368564,0.04386715818368564,True,True,True
Right,CRIME,2020,0.03775441643823945,0.025714134420715892,0.025714134420715885,True,True,True
Right,SPORTS,2020,0.011590804926423918,0.06039239695319832,0.06039239695319831,False,False,False
Right,TRAVEL,2020,-0.2085019873694629,0.11553644422739806,0.11553644422739809,True,True,True
Right,GREEN,2020,-0.06532130170839553,0.0643633944138248,0.06436339441382478,True,True,True
Right,TECH,2020,-0.1022136790864782,0.11278316871248802,0.11278316871248802,True,True,False
Right,ARTS,2020,-0.06948953263602749,0.24842814342644304,0.24842814342644298,False,False,False
Right,MEDIA,2020,0.03563801149161793,0.07154601920257846,0.07154601920257844,False,False,False
Right,STYLE,2020,-0.0028923590254566604,0.19423376162706696,0.19423376162706696,False,False,False
